,STORE_ID_DUMMY,PRODUCT_ID_DUMMY,SPACE_VALUE,STORE_SPACE_TO_OPTIMISE,KPI_1,KPI_2,opt_priority,SPECIAL_ZONE_TAG,STORE_SPACE_TO_OPTIMISE_SPECIAL_ZONE,KPI_2_thresh,SZ_flag
148,0,8,8,539,17966.61343,55.87869897,2,,,81148.10377,0
149,0,8,9,539,20217.73146,58.05321547,2,,,81148.10377,0
150,0,8,9,539,20217.73146,58.05321547,1,,,81148.10377,0
151,0,9,2,539,547.989314,16.12854426,6,,,81148.10377,0
152,0,9,3,539,821.983971,24.19281639,5,,,81148.10377,0
153,0,9,4,539,823.2053676,27.62239305,4,,,81148.10377,0
154,0,9,4,539,823.2053676,27.62239305,3,,,81148.10377,0
155,0,9,4,539,823.2053676,27.62239305,2,,,81148.10377,0
156,0,9,4,539,823.2053676,27.62239305,1,,,81148.10377,0
157,0,11,4,539,3211.347524,724.102918,6,,,81148.10377,0
158,0,11,5,539,4173.610738,760.1956181,5,,,81148.10377,0
159,0,11,6,539,5133.895018,798.0873484,5,,,81148.10377,0
160,0,11,8,539,7048.127305,879.6310576,5,,,81148.10377,0
161,0,11,10,539,8953.194788,969.506407,4,,,81148.10377,0
162,0,11,12,539,10848.14627,1068.578119,4,,,81148.10377,0
163,0,11,14,539,12622.17619,1179.561871,4,,,81148.10377,0
164,0,11,16,539,14131.03756,1303.983105,4,,,81148.10377,0
165,0,11,16,539,14131.03756,1303.983105,3,,,81148.10377,0
166,0,11,18,539,15430.43507,1442.378169,2,,,81148.10377,0
167,0,11,18,539,15430.43507,1442.378169,1,,,81148.10377,0
168,0,12,2,539,2306.828685,179.3863553,6,,,81148.10377,0
169,0,12,4,539,4765.07411,221.1211289,5,,,81148.10377,0
170,0,12,5,539,5592.304703,249.278289,4,,,81148.10377,0
171,0,12,6,539,6258.59158,281.0204833,4,,,81148.10377,0
172,0,12,8,539,7282.940093,355.6279289,4,,,81148.10377,0
173,0,12,8,539,7282.940093,355.6279289,3,,,81148.10377,0
174,0,12,10,539,8040.094709,447.4905226,2,,,81148.10377,0
175,0,12,10,539,8040.094709,447.4905226,1,,,81148.10377,0
176,0,13,4,539,1990.643917,151.0466419,6,,,81148.10377,0
177,0,13,6,539,3048.891352,169.3649845,5,,,81148.10377,0
178,0,13,8,539,4454.197323,190.3603583,4,,,81148.10377,0
179,0,13,8,539,4454.197323,190.3603583,3,,,81148.10377,0
180,0,13,10,539,5534.177604,215.7908296,2,,,81148.10377,0
181,0,13,10,539,5534.177604,215.7908296,1,,,81148.10377,0
182,0,15,2,539,3721.402474,1007.486409,6,,,81148.10377,0
183,0,15,4,539,8319.355087,1218.109055,5,,,81148.10377,0
184,0,15,5,539,10600.75597,1339.39804,5,,,81148.10377,0
185,0,15,6,539,12653.14693,1472.236213,4,,,81148.10377,0
186,0,15,8,539,15788.03481,1775.970918,4,,,81148.10377,0
187,0,15,8,539,15788.03481,1775.970918,3,,,81148.10377,0
188,0,15,8,539,15788.03481,1775.970918,2,,,81148.10377,0
189,0,15,8,539,15788.03481,1775.970918,1,,,81148.10377,0
190,0,16,2,539,2386.414608,1040.128691,6,,,81148.10377,0
191,0,16,4,539,5708.505157,1229.642889,5,,,81148.10377,0
192,0,16,5,539,7355.712232,1336.980171,4,,,81148.10377,0
193,0,16,6,539,8992.612719,1453.687076,4,,,81148.10377,0
194,0,16,8,539,11949.28535,1728.413899,4,,,81148.10377,0
195,0,16,8,539,11949.28535,1728.413899,3,,,81148.10377,0
196,0,16,10,539,14128.78902,2068.597847,2,,,81148.10377,0
197,0,16,10,539,14128.78902,2068.597847,1,,,81148.10377,0
198,0,17,2,539,447.6538641,998.0829482,6,,,81148.10377,0
199,0,17,4,539,1768.981327,1201.91717,5,,,81148.10377,0
200,0,17,5,539,2413.017237,1318.950483,5,,,81148.10377,0
201,0,17,6,539,3044.517778,1447.379585,5,,,81148.10377,0
202,0,17,8,539,4236.320972,1743.068126,4,,,81148.10377,0
203,0,17,10,539,5092.801928,2100.106707,4,,,81148.10377,0
204,0,17,10,539,5092.801928,2100.106707,3,,,81148.10377,0
205,0,17,12,539,5639.812922,2530.723833,2,,,81148.10377,0
206,0,17,12,539,5639.812922,2530.723833,1,,,81148.10377,0
207,0,18,4,539,10755.53042,803.9700508,6,,,81148.10377,0
208,0,18,5,539,13570.30176,890.5182601,5,,,81148.10377,0
209,0,18,6,539,16374.8244,986.3834738,5,,,81148.10377,0
210,0,18,8,539,22735.33766,1210.184828,4,,,81148.10377,0
211,0,18,10,539,27549.98906,1491.911356,4,,,81148.10377,0
212,0,18,10,539,27549.98906,1491.911356,3,,,81148.10377,0
213,0,18,12,539,31345.6432,1847.737309,2,,,81148.10377,0
214,0,18,12,539,31345.6432,1847.737309,1,,,81148.10377,0
215,0,19,2,539,1391.855142,69.15685488,6,,,81148.10377,0
216,0,19,2,539,1391.855142,69.15685488,5,,,81148.10377,0
217,0,19,4,539,2772.686192,137.698864,4,,,81148.10377,0
218,0,19,5,539,3339.392479,165.6986304,4,,,81148.10377,0
219,0,19,6,539,3802.42523,188.5761053,4,,,81148.10377,0
220,0,19,6,539,3802.42523,188.5761053,3,,,81148.10377,0
221,0,19,6,539,3802.42523,188.5761053,2,,,81148.10377,0
222,0,19,6,539,3802.42523,188.5761053,1,,,81148.10377,0
223,0,21,4,539,4595.37405,2200.366708,6,,,81148.10377,0
224,0,21,6,539,7922.845008,2364.382851,5,,,81148.10377,0
225,0,21,8,539,11236.86756,2540.624817,5,,,81148.10377,0
226,0,21,10,539,14536.43926,2730.003924,5,,,81148.10377,0
227,0,21,12,539,16612.09579,2966.987761,4,,,81148.10377,0
228,0,21,14,539,18305.44467,3223.349024,4,,,81148.10377,0
229,0,21,14,539,18305.44467,3223.349024,3,,,81148.10377,0
230,0,21,16,539,19713.69014,3498.692031,2,,,81148.10377,0
231,0,21,16,539,19713.69014,3498.692031,1,,,81148.10377,0
232,0,22,2,539,1431.474624,246.1948626,6,,,81148.10377,0
233,0,22,4,539,3077.68826,297.1724412,5,,,81148.10377,0
234,0,22,6,539,4712.29083,358.7055346,5,,,81148.10377,0
235,0,22,8,539,6108.95193,434.4064672,4,,,81148.10377,0
236,0,22,10,539,7154.530197,527.5477393,4,,,81148.10377,0
237,0,22,10,539,7154.530197,527.5477393,3,,,81148.10377,0
238,0,22,12,539,7968.021463,640.7482297,2,,,81148.10377,0
239,0,22,12,539,7968.021463,640.7482297,1,,,81148.10377,0
240,0,23,6,539,4521.587201,0,6,,,81148.10377,0
241,0,23,8,539,6028.782935,0,5,,,81148.10377,0
242,0,23,10,539,7535.978669,0,5,,,81148.10377,0
243,0,23,12,539,9043.174402,0,5,,,81148.10377,0
244,0,23,14,539,10173.37116,0,4,,,81148.10377,0
245,0,23,16,539,11152.39213,0,4,,,81148.10377,0
246,0,23,16,539,11152.39213,0,3,,,81148.10377,0
247,0,23,18,539,12015.94982,0,2,,,81148.10377,0
248,0,23,18,539,12015.94982,0,1,,,81148.10377,0
249,0,24,4,539,1544.094813,0,6,,,81148.10377,0
250,0,24,6,539,2316.142219,0,5,,,81148.10377,0
251,0,24,8,539,3088.189625,0,4,,,81148.10377,0
252,0,24,8,539,3088.189625,0,3,,,81148.10377,0
253,0,24,10,539,3848.908566,0,2,,,81148.10377,0
254,0,24,10,539,3848.908566,0,1,,,81148.10377,0
255,0,26,16,539,17761.60766,3972.492592,6,1,32,81148.10377,0
256,0,26,16,539,17761.60766,3972.492592,5,1,32,81148.10377,0
257,0,26,18,539,24407.03408,4405.185403,4,1,32,81148.10377,0
258,0,26,18,539,24407.03408,4405.185403,3,1,32,81148.10377,0
259,0,26,18,539,24407.03408,4405.185403,2,1,32,81148.10377,0
260,0,26,18,539,24407.03408,4405.185403,1,1,32,81148.10377,0
261,0,27,2,539,938.0074557,1308.97622,6,,,81148.10377,0
262,0,27,2,539,938.0074557,1308.97622,5,,,81148.10377,0
263,0,27,4,539,2770.053683,1448.171342,4,,,81148.10377,0
264,0,27,4,539,2770.053683,1448.171342,3,,,81148.10377,0
265,0,27,4,539,2770.053683,1448.171342,2,,,81148.10377,0
266,0,27,4,539,2770.053683,1448.171342,1,,,81148.10377,0
267,0,28,2,539,437.5783566,1315.516194,6,,,81148.10377,0
268,0,28,4,539,1422.091611,2133.818845,5,,,81148.10377,0
269,0,28,6,539,2644.385008,3461.176886,4,,,81148.10377,0
270,0,28,6,539,2644.385008,3461.176886,3,,,81148.10377,0
271,0,28,6,539,2644.385008,3461.176886,2,,,81148.10377,0
272,0,28,6,539,2644.385008,3461.176886,1,,,81148.10377,0
273,0,29,1,539,48.62558725,1436.604618,6,,,81148.10377,0
274,0,29,2,539,1378.340165,1708.582882,5,,,81148.10377,0
275,0,29,4,539,3857.125985,2416.760623,5,,,81148.10377,0
276,0,29,5,539,4932.075417,2866.347527,4,,,81148.10377,0
277,0,29,6,539,5674.510775,3381.609226,4,,,81148.10377,0
278,0,29,6,539,5674.510775,3381.609226,3,,,81148.10377,0
279,0,29,6,539,5674.510775,3381.609226,2,,,81148.10377,0
280,0,29,6,539,5674.510775,3381.609226,1,,,81148.10377,0
281,0,30,2,539,3933.982486,886.4591233,6,,,81148.10377,0
282,0,30,4,539,8534.4533,1167.019767,5,,,81148.10377,0
283,0,30,5,539,10780.51684,1340.335861,4,,,81148.10377,0
284,0,30,6,539,12665.27836,1552.413554,4,,,81148.10377,0
285,0,30,6,539,12665.27836,1552.413554,3,,,81148.10377,0
286,0,30,6,539,12665.27836,1552.413554,2,,,81148.10377,0
287,0,30,6,539,12665.27836,1552.413554,1,,,81148.10377,0
288,0,31,2,539,2349.110469,3531.824191,6,,,81148.10377,0
289,0,31,4,539,8376.594945,3719.672013,5,,,81148.10377,0
290,0,31,5,539,10356.14237,3906.113969,4,,,81148.10377,0
291,0,31,6,539,11922.65876,4104.713254,4,,,81148.10377,0
292,0,31,6,539,11922.65876,4104.713254,3,,,81148.10377,0
293,0,31,6,539,11922.65876,4104.713254,2,,,81148.10377,0
294,0,31,6,539,11922.65876,4104.713254,1,,,81148.10377,0
295,0,32,2,539,2583.964935,45.54649669,6,,,81148.10377,0
296,0,32,4,539,5167.929869,91.09299338,5,,,81148.10377,0
297,0,32,6,539,7503.175674,132.8165905,4,,,81148.10377,0
298,0,32,6,539,7503.175674,132.8165905,3,,,81148.10377,0
299,0,32,6,539,7503.175674,132.8165905,2,,,81148.10377,0
300,0,32,6,539,7503.175674,132.8165905,1,,,81148.10377,0
301,0,33,2,539,831.6292652,2390.581272,6,,,81148.10377,0
302,0,33,4,539,3575.985024,3042.320277,5,,,81148.10377,0
303,0,33,5,539,4704.898177,3438.559896,4,,,81148.10377,0
304,0,33,6,539,5473.691568,3902.402295,4,,,81148.10377,0
305,0,33,6,539,5473.691568,3902.402295,3,,,81148.10377,0
306,0,33,6,539,5473.691568,3902.402295,2,,,81148.10377,0
307,0,33,6,539,5473.691568,3902.402295,1,,,81148.10377,0
308,0,34,2,539,4183.760203,1364.111111,6,,,81148.10377,0
309,0,34,4,539,9710.701071,1507.148891,5,,,81148.10377,0
310,0,34,5,539,12468.08865,1584.197648,5,,,81148.10377,0
311,0,34,6,539,15221.14344,1665.185307,5,,,81148.10377,0
312,0,34,8,539,18768.08672,1913.870802,4,,,81148.10377,0
313,0,34,8,539,18768.08672,1913.870802,3,,,81148.10377,0
314,0,34,10,539,21417.99358,2198.871791,2,,,81148.10377,0
315,0,34,10,539,21417.99358,2198.871791,1,,,81148.10377,0
316,0,35,2,539,2344.761742,294.314237,6,,,81148.10377,0
317,0,35,4,539,4914.19332,384.3831684,5,,,81148.10377,0
318,0,35,6,539,6779.152784,515.3611946,4,,,81148.10377,0
319,0,35,8,539,8006.12034,695.78453,4,,,81148.10377,0
320,0,35,8,539,8006.12034,695.78453,3,,,81148.10377,0
321,0,35,10,539,8848.442101,935.1755719,2,,,81148.10377,0
322,0,35,10,539,8848.442101,935.1755719,1,,,81148.10377,0
323,0,36,2,539,1576.251339,1620.458232,6,,,81148.10377,0
324,0,36,4,539,4553.201429,1967.553963,5,,,81148.10377,0
325,0,36,6,539,7448.370335,2388.996224,5,,,81148.10377,0
326,0,36,8,539,10244.24085,2900.709748,5,,,81148.10377,0
327,0,36,10,539,12919.54366,3522.030281,5,,,81148.10377,0
328,0,36,12,539,14597.90784,4352.134833,4,,,81148.10377,0
329,0,36,14,539,15608.81651,5425.003702,4,,,81148.10377,0
330,0,36,14,539,15608.81651,5425.003702,3,,,81148.10377,0
331,0,36,14,539,15608.81651,5425.003702,2,,,81148.10377,0
332,0,36,14,539,15608.81651,5425.003702,1,,,81148.10377,0
333,0,37,2,539,2771.651092,946.7313539,6,,,81148.10377,0
334,0,37,4,539,6280.108673,1223.638627,5,,,81148.10377,0
335,0,37,5,539,7275.646712,1419.557632,4,,,81148.10377,0
336,0,37,6,539,8017.036028,1645.111924,4,,,81148.10377,0
337,0,37,8,539,8972.953474,2195.472101,4,,,81148.10377,0
338,0,37,8,539,8972.953474,2195.472101,3,,,81148.10377,0
339,0,37,8,539,8972.953474,2195.472101,2,,,81148.10377,0
340,0,37,8,539,8972.953474,2195.472101,1,,,81148.10377,0
341,0,39,4,539,2274.73478,98.60407263,6,,,81148.10377,0
342,0,39,5,539,2843.418476,123.2550908,5,,,81148.10377,0
343,0,39,6,539,3412.102171,147.9061089,5,,,81148.10377,0
344,0,39,7,539,3980.785866,172.5571271,5,,,81148.10377,0
345,0,39,8,539,4549.469561,197.2081453,5,,,81148.10377,0
346,0,39,9,539,5118.153256,221.8591634,5,,,81148.10377,0
347,0,39,10,539,5686.836951,246.5101816,5,,,81148.10377,0
348,0,39,11,539,6255.520646,271.1611997,5,,,81148.10377,0
349,0,39,12,539,6824.204341,295.8122179,5,,,81148.10377,0
350,0,39,13,539,7392.888036,320.463236,5,,,81148.10377,0
351,0,39,14,539,7961.571731,345.1142542,5,,,81148.10377,0
352,0,39,15,539,8183.3277,369.7652724,4,,,81148.10377,0
353,0,39,16,539,8386.483641,394.4162905,4,,,81148.10377,0
354,0,39,17,539,8573.545113,418.6168569,4,,,81148.10377,0
355,0,39,18,539,8747.231389,441.4680865,4,,,81148.10377,0
356,0,39,19,539,8908.915512,463.0834954,4,,,81148.10377,0
357,0,39,20,539,9059.761085,483.5899225,4,,,81148.10377,0
358,0,39,24,539,9573.422532,556.4798346,3,,,81148.10377,0
359,0,39,28,539,9976.906184,618.107377,3,,,81148.10377,0
360,0,39,32,539,10301.28734,671.4915826,2,,,81148.10377,0
361,0,39,32,539,10301.28734,671.4915826,1,,,81148.10377,0
362,0,40,1,539,591.784519,4.93248527,6,,,81148.10377,0
363,0,40,2,539,1183.569038,9.864970541,5,,,81148.10377,0
364,0,40,3,539,1775.353557,14.79745581,5,,,81148.10377,0
365,0,40,4,539,2367.138076,19.72994108,5,,,81148.10377,0
366,0,40,5,539,2958.922595,24.66242635,5,,,81148.10377,0
367,0,40,6,539,3550.707114,29.59491162,5,,,81148.10377,0
368,0,40,7,539,4142.491633,34.52739689,5,,,81148.10377,0
369,0,40,8,539,4480.896395,39.45988216,4,,,81148.10377,0
370,0,40,9,539,4778.800346,44.3471909,4,,,81148.10377,0
371,0,40,10,539,5045.178978,48.81497606,4,,,81148.10377,0
372,0,40,11,539,5286.147763,52.85657935,4,,,81148.10377,0
373,0,40,12,539,5506.135027,56.54627407,4,,,81148.10377,0
374,0,40,13,539,5708.503693,59.94046419,3,,,81148.10377,0
375,0,40,14,539,5895.867813,63.0829934,3,,,81148.10377,0
376,0,40,15,539,6070.299636,66.0086181,2,,,81148.10377,0
377,0,40,16,539,6233.469708,68.74535723,2,,,81148.10377,0
378,0,40,17,539,6386.744431,71.31612849,2,,,81148.10377,0
379,0,40,17,539,6386.744431,71.31612849,1,,,81148.10377,0
380,0,41,3,539,862.4559864,10.59489528,6,,,81148.10377,0
381,0,41,4,539,1149.941315,14.12652704,5,,,81148.10377,0
382,0,41,5,539,1437.426644,17.6581588,5,,,81148.10377,0
383,0,41,6,539,1724.911973,21.18979056,5,,,81148.10377,0
384,0,41,7,539,2012.397302,24.72142232,5,,,81148.10377,0
385,0,41,8,539,2299.88263,28.25305408,5,,,81148.10377,0
386,0,41,9,539,2587.367959,31.78468584,5,,,81148.10377,0
387,0,41,10,539,2874.853288,35.3163176,5,,,81148.10377,0
388,0,41,11,539,3162.338617,38.84794936,5,,,81148.10377,0
389,0,41,12,539,3449.823946,42.37958113,5,,,81148.10377,0
390,0,41,13,539,3737.309275,45.91121289,5,,,81148.10377,0
391,0,41,14,539,4024.794603,49.44284465,5,,,81148.10377,0
392,0,41,15,539,4087.353838,52.97447641,4,,,81148.10377,0
393,0,41,16,539,4145.623281,56.50610817,4,,,81148.10377,0
394,0,41,17,539,4200.123419,60.03773993,4,,,81148.10377,0
395,0,41,18,539,4251.33945,63.52023716,4,,,81148.10377,0
396,0,41,19,539,4299.776185,66.82301035,4,,,81148.10377,0
397,0,41,20,539,4345.727866,69.95633427,4,,,81148.10377,0
398,0,41,24,539,4509.062707,81.09370615,4,,,81148.10377,0
399,0,41,28,539,4647.160346,90.51021991,3,,,81148.10377,0
400,0,41,32,539,4766.785963,98.66717515,2,,,81148.10377,0
401,0,41,32,539,4766.785963,98.66717515,1,,,81148.10377,0
402,0,42,1,539,418.2346729,2.034016293,6,,,81148.10377,0
403,0,42,2,539,836.4693458,4.068032586,5,,,81148.10377,0
404,0,42,3,539,1254.704019,6.102048879,5,,,81148.10377,0
